,0
140107796,4.225
140009493,4.225
140075030,4.175
146006043,4.3
140107809,3.825
140009506,4.2
140042277,4.075
140075046,4.25
140107815,4.15
140009512,4.175
140042283,4.1
146006065,4.25
146006071,4.2
140009528,4.225
140042299,4.05
140107837,4.275
146007392,4.225
140107843,4.125
140075080,4.15
140042318,4.15
140107859,4.2
140075096,4.175
140107865,4.075
140042330,4.2
140107871,3.9
140075109,4.175
140009578,4.2
140107887,4.2
140009584,4.275
140075121,4.125
140009590,4.2
146006140,4.225
140075137,4.175
140009603,4.175
140042374,4.25
140075143,4.2
146018327,4.225
146006156,4.275
146006162,4.15
140009619,4.2
140107928,4.225
140009625,4.25
140042396,4.225
140075165,4.15
140107934,4.225
140009631,4.225
146006178,4.25
140075171,4.225
140107940,4.275
146006184,4.225
140091014,4.05
140042415,4.2
140075187,4.15
140009653,4.225
140075193,4.15
140107962,4.2
146006203,4.175
140009669,4.225
140075206,4.2
140107978,4.2
146006219,4.2
140075212,4.125
140107984,4.175
146006225,4.15
140107990,4.225
140042459,4.2
140075228,4.2
140005413,4.225
140042465,4.25
140075234,4.2
146006247,4.2
140075240,4.25
146006253,4.225
140009716,4.225
140042487,4.25
140075256,4.25
146006269,4.15
140075262,4.125
140108039,4.1
146006281,4.175
140009738,4.225
140075278,4.225
146018349,4.275
140042512,4.2
146007427,4.15
140075284,4.2
140009750,4.175
146006297,4.25
146006300,4.275
140042528,4.225
140108067,4.0
140075303,4.3
140108073,4.2
140009772,4.175
146006322,4.175
140108089,4.225
140009788,4.25
140075325,4.2
140108095,4.225
146006338,4.175
146006344,4.175
140108108,4.2
146006350,4.15
140009807,4.225
140042578,4.2
140075347,4.125
140009813,4.175
146018361,4.2
146006366,4.15
140075369,4.225
140009835,4.25
140075375,4.225
140009841,4.325
140075381,4.15
140042619,4.225
140108158,4.175
140009857,4.15
140081899,4.225
140009863,4.175
140075400,4.225
140108170,4.25
146006413,4.025
140009879,4.2
140075416,4.05
140009885,4.225
146006435,4.25
146006441,4.15
140042669,4.25
140075438,4.25
140108211,4.175
140075444,4.15
140009910,4.2
146006457,4.275
140075450,4.175
146006463,4.225
140108227,4.175
140042697,4.225
140075466,4.2
146006479,4.225
140075472,4.225
140108249,4.0
146006491,4.3
140009948,4.175
140108255,4.175
140042722,4.275
140075494,4.2
140009960,4.025
146006510,4.2
140101936,4.275
140042738,4.15
140075507,4.225
140109225,4.2
140042744,4.2
140075513,4.225
140108283,4.225
140042750,4.2
146006532,4.225
140098305,4.1
140075529,4.15
140009998,4.2
140071000,4.2
146006548,4.2
140070024,4.15
140108318,4.35
146006560,4.3
140042788,4.35
140042794,4.2
146006576,4.3
140010036,4.1
146006582,4.15
140010042,4.225
140075579,4.25
140042813,4.15
140075585,4.175
146006598,4.15
140075591,4.175
146006601,4.15
140042829,4.25
140010064,4.175
140075604,3.975
140010070,4.15
140075610,4.15
140108380,4.05
140042857,4.25
140075626,4.175
140010092,4.15
140108409,4.25
140010111,3.85
140075648,4.05
140042891,4.175
140075660,4.15
140010127,4.175
140010133,4.075
140042904,4.225
140060100,4.2
140075676,4.2
140042910,4.175
140108459,3.625
146018418,4.125
140042926,4.25
140108465,4.275
140075698,4.25
140075701,4.1
146006720,4.1
140010177,4.225
140075717,3.975
140010183,4.25
140108493,4.2
140042960,4.125
146006742,4.225
140010202,4.225
140075739,4.225
140042976,4.1
140075745,4.0
146006758,4.175
140010218,4.2
140010224,4.275
140042998,4.05
140075773,4.225
140043009,4.225
140010246,4.225
140043015,4.25
140010252,4.2
140075789,4.025
140075795,4.225
140071044,4.275
140010268,4.225
140043037,4.2
140075808,4.075
140010274,4.2
140043043,4.15
140075814,4.225
140108584,4.225
140075820,4.175
140108590,4.175
140043059,4.2
140043742,4.15
140043065,4.175
140108603,4.175
140075836,4.0
140071050,4.1
140043071,4.2
140092896,4.05
140010315,4.125
140043087,4.125
140010321,4.175
146018446,4.0
140075864,4.2
140075870,3.95
140010337,4.275
140043106,4.2
140010343,4.275
140043112,4.25
140075892,4.15
140043128,4.25
140043134,4.275
140075905,4.1
140010371,4.225
140043140,4.2
140075911,4.225
140108681,4.15
140043156,4.225
140075927,4.2
140010393,4.25
140108700,4.05
140075933,4.025
140027376,4.15
140010406,4.2
146006952,4.225
140043178,4.3
140010412,4.2
140075949,4.225
140075955,4.225
140043190,4.2
146006968,4.1
140075961,4.225
140010428,4.125
146006974,4.225
140043203,4.1
146006980,4.25
140010440,4.025
140016460,4.2
140108750,4.3
140075983,4.2
140010456,4.275
140043225,4.1
140043770,4.225
140108766,4.2
146007007,4.225
140108772,4.35
146007013,4.225
140076016,4.125
140010484,4.225
146007029,4.275
146007041,4.25
140076038,4.175
140108807,4.175
140076044,4.25
140108813,4.225
146007057,4.275
146007063,4.175
140109316,4.2
140010525,4.225
140043297,4.225
140076066,3.975
140043300,4.075
140027398,4.225
146007079,4.25
140076072,4.2
140108841,4.25
140076088,4.225
140010553,4.275
140043322,4.175
140109322,4.2
140076094,4.2
140108863,4.05
140010569,4.25
140043338,3.975
140018745,4.2
140016482,4.225
140108879,4.025
140043344,4.15
140076113,4.15
146007126,4.1
140108891,4.175
146007132,4.15
146007568,4.225
140010597,4.225
140043366,4.05
140076135,4.2
140010600,4.225
140043372,4.1
140076141,4.25
140108910,4.15
146007154,4.2
140010616,4.225
140043388,4.175
140076157,4.275
140108926,4.225
140043394,4.05
140076163,4.05
140108932,4.2
146007176,4.0
146007182,4.1
140043407,4.25
140038339,4.125
140010644,4.2
140043413,4.2
140076185,4.125
140010650,3.9
140109338,4.25
146007198,4.075
140076191,4.25
140108960,4.2
146007201,4.075
140043429,3.95
140010666,4.225
140043435,4.15
140076204,4.3
140010672,4.175
146007223,4.225
140092959,4.25
140076226,4.15
140010694,4.15
146007239,4.2
140076232,4.175
146007245,4.1
146018509,4.2
140109009,4.175
140010707,4.225
140043479,4.225
140010713,4.25
140043485,4.075
140076254,4.2
146007267,4.125
140076260,4.2
146007273,4.225
140109037,4.175
140010735,4.225
140043504,4.225
146018515,4.15
140076276,4.15
140043510,4.2
146007289,4.2
140076282,4.15
146007295,4.2
140109059,4.225
140010757,4.05
140076298,4.175
140010763,4.2
146007308,4.175
140076301,4.2
140087778,4.15
146007314,4.175
146007320,4.225
140010779,4.2
140043548,4.225
140076317,4.2
140109087,4.175
140010785,4.225
140109093,4.15
140010791,4.275
146007342,4.2
140109106,4.175
140076339,4.175
140049289,4.15
140043576,4.2
140071135,4.15
146007358,4.225
140076351,4.175
146007364,4.2
140108437,4.05
146007370,4.225
140043598,4.175
140043601,4.025
140109140,4.225
140076373,4.15
146007386,4.2
140071141,4.35
140010848,4.175
140092987,4.175
140109156,4.2
140076389,4.25
140010854,4.175
140109162,4.175
140076395,4.2
140010860,4.2
146007405,4.275
146007411,4.25
140043639,4.175
140010876,4.25
140043645,4.2
140076414,4.2
140043651,4.225
140076420,4.3
140109190,4.225
140010898,4.175
140043667,4.225
140076436,4.2
140010901,4.05
140092147,4.175
146007449,4.2
140076442,4.25
146007461,4.15
140043689,4.175
140076458,4.225
140010923,4.15
140109231,4.225
140076464,4.175
146007477,4.2
140076470,4.25
146007483,4.2
140109247,4.125
140010945,4.175
140043714,4.2
140027467,4.2
140109253,4.2
140076486,4.175
140043720,4.175
146007499,4.225
140076492,4.225
146007502,4.25
140109269,4.175
140010967,4.0
140043736,4.2
140076505,4.225
146007518,4.125
140076511,4.15
140109281,4.1
146007524,4.25
146024017,4.15
146007530,4.15
140010989,4.2
140076527,4.025
140109297,4.2
140010995,4.2
140043764,4.275
146007546,4.225
146018559,4.15
140011006,4.225
146007637,4.2
146007552,4.2
140011012,4.15
140076549,4.225
140043786,4.2
140076555,4.225
140043792,4.25
140076561,4.225
146007574,4.2
140011034,4.2
140043805,4.125
140109344,4.2
140076577,4.225
140043811,4.3
140109350,4.1
140076583,4.125
146007596,4.3
140043827,4.225
140109366,4.15
140076599,3.975
146007609,4.325
140109407,4.225
140109372,4.025
140043849,4.075
140076618,4.2
140011084,4.15
140043855,4.125
140076624,4.225
140011090,4.225
140043861,4.275
140076630,4.225
146007643,4.175
140011103,4.275
140043877,4.1
140076646,4.175
146007659,4.175
140076652,4.125
140011119,4.175
146007665,4.175
140011125,4.075
146007671,4.225
140011131,4.0
140076668,4.1
140043902,4.05
140109441,4.2
140076674,4.075
140043883,4.2
146007687,4.225
140076680,4.25
140011147,4.15
146007693,4.2
140043918,4.275
140011153,4.275
140076696,4.125
146007706,4.225
140011169,4.175
140076709,4.25
140011175,4.225
140043946,4.2
140076715,4.225
140109485,4.05
140076721,4.225
146007734,4.225
140109429,4.175
140011200,4.15
140076737,4.175
140043974,4.225
140076743,4.1
146007756,4.25
140011216,4.2
140109526,4.0
140076759,4.25
140071204,4.225
140043996,4.2
140076765,4.225
140076771,4.2
140011238,4.325
140044007,4.175
146007784,4.05
140011244,4.2
140044013,4.275
146007790,4.15
140109554,4.325
140076787,4.25
140109560,4.075
140076793,4.225
140044029,4.275
140011266,4.275
140044035,4.1
140076806,4.175
140011272,4.2
140044041,4.2
146007819,4.15
140076812,4.175
140109582,4.15
146007825,4.2
146024067,4.175
146007831,4.25
140011288,4.3
140044057,4.075
140076828,4.1
140044063,4.2
140109601,3.925
140076834,4.075
146007847,4.175
140076840,4.225
140044079,4.175
140011313,4.225
140044085,4.2
140109623,4.2
140044091,4.15
146007869,4.175
140076862,4.225
140011329,4.2
146007875,4.175
140109639,4.15
140044104,4.3
146007881,4.15
140109645,4.125
140076878,4.25
140076884,4.15
146007900,4.175
140011357,4.15
140044126,4.25
140060304,4.15
140011363,4.225
140076903,3.975
140109673,4.025
140000231,4.2
146007916,4.1
140065768,4.275
146007922,4.075
140044148,4.175
140076919,4.325
140011385,4.2
140044154,4.225
140005695,4.2
140082154,4.05
140011391,4.25
140044160,4.225
140071232,4.05
140076931,4.325
140027542,4.275
146007944,4.075
140011404,4.15
146007950,4.15
140044176,4.225
140076947,4.225
140109720,4.175
140076953,4.075
140043930,4.1
146007966,4.2
140082160,4.125
140011432,4.2
140076975,4.225
146007988,4.225
140011454,4.225
140044223,4.15
140109764,4.175
146008005,4.175
140109770,4.05
140044239,4.15
140077008,4.175
140044245,4.15
140077014,4.225
140011482,4.275
146008027,4.225
146008033,4.225
140060326,4.075
140011498,4.075
140044267,4.2
140077036,4.15
140011501,4.225
140044273,4.125
140077042,4.15
140022100,4.2
140011517,4.125
140044289,4.175
140077058,4.025
140011523,4.225
140071254,4.175
140044295,4.15
140077064,4.225
140060332,4.125
140011539,4.25
140044308,4.15
140011545,4.2
140044314,4.2
140077086,4.225
140044320,4.225
140077092,4.15
140011567,4.15
140044336,4.15
140077105,4.225
140109877,4.225
140044342,4.225
140077111,4.175
140109883,4.2
146008124,4.05
146018656,4.2
146008130,4.175
140011589,4.25
140044358,4.25
140077127,4.125
140011595,4.275
140044364,4.2
140077133,4.1
146008146,4.2
140011608,4.225
140077149,4.2
140011614,4.175
140104037,4.225
140044386,4.2
140077155,4.275
140109924,4.2
140044392,4.1
140077161,4.075
146008174,4.175
146020281,4.15
140072531,4.1
140011636,4.125
140077177,4.075
140011642,4.225
140044411,4.275
140077183,4.075
140043968,4.15
146008196,4.075
140011658,4.2
140044427,4.25
140060354,3.8
140077199,4.275
140011664,4.225
140044433,4.2
140077202,4.275
140011670,4.2
146008215,4.075
140109980,4.025
146008221,4.075
140044449,4.225
140077218,4.125
140109510,4.25
140011686,4.225
140044455,4.225
140109996,4.225
146008237,4.075
140077230,4.225
140060360,4.2
140016670,4.15
140110006,4.225
140011705,4.125
140044477,4.15
140077246,4.2
140011711,4.125
140077252,4.225
140043980,4.2
140110028,4.2
146008271,4.025
140110034,4.075
140044499,4.275
140011733,4.2
140044502,4.25
140077274,4.175
146008287,4.075
140077280,4.2
140011749,4.225
140044518,4.25
140110056,4.25
140044524,4.025
140077296,4.2
140011761,4.2
140044530,4.225
140110078,4.225
140011777,4.2
140077315,4.2
140110084,4.2
146008328,4.025
140110090,4.25
146008334,4.025
140011799,4.275
140044568,4.2
140077337,4.225
140011802,4.15
140044574,4.275
140077343,4.225
146008356,4.15
140109532,4.175
140011818,4.175
140110125,4.025
140077359,4.175
140011824,4.225
140065843,4.2
140044596,4.075
140077365,4.2
140011830,4.2
140016692,4.25
140077371,4.225
146008384,4.025
140044609,4.05
140110147,4.1
140011846,4.175
140110153,4.225
140077387,4.275
140011852,4.275
140044621,4.225
140060536,4.25
140110169,4.125
140011868,4.175
140044637,4.175
140077406,4.175
140110175,4.125
140011874,4.2
140044643,4.25
140077412,4.2
140011880,4.225
146008425,4.05
146008431,4.175
140044659,4.175
140077428,4.225
140110197,4.15
140011896,4.25
140044665,4.025
140077434,4.05
140071317,4.2
140077440,4.225
140011909,4.2
140109548,4.15
140011915,4.225
140044687,4.175
140077456,4.175
140011921,4.275
140044693,4.225
140077462,4.225
146008475,4.275
140049477,4.225
146008481,4.2
140071323,4.075
140110244,4.225
140011943,4.125
140110250,4.15
140077484,4.225
146008497,4.2
146008500,4.2
140011959,4.125
140044728,4.225
140054943,4.2
140044734,4.125
140077503,4.2
140110272,4.225
140011971,4.125
146008516,4.15
146008522,4.225
140110288,4.225
140077525,4.225
146008538,4.2
140077531,4.225
146008544,4.2
140110307,4.25
140110313,4.2
140012010,4.175
140077547,4.15
140044784,4.2
140077553,4.25
131099122,4.275
140044790,4.1
140110329,4.225
140012026,4.175
146008572,4.225
140110335,4.125
140077569,4.225
140044803,4.25
140110341,4.075
140060417,4.1
146008588,4.225
140077581,4.2
140012048,4.2
140044819,4.175
140012054,4.15
140044825,4.225
140012060,4.225
140077597,4.25
140044831,4.2
140077600,4.2
140082267,4.05
146008613,4.15
140012076,4.2
140044847,4.2
140077616,4.275
140109576,4.275
140012082,4.275
146008629,4.225
140110391,4.225
146008635,4.3
140012098,4.05
140012101,4.25
140077638,4.175
140110410,4.175
140071351,4.25
146008657,4.225
140077650,4.25
140012117,4.225
146019206,4.2
146008663,4.05
140110426,4.225
140012123,4.225
140110432,4.2
140044897,4.05
140077666,4.25
140044900,4.275
140077672,4.2
146008685,4.2
140012145,4.225
140044916,4.275
140110454,4.05
140012151,4.2
140077688,4.225
140110460,4.225
140077694,4.225
140012167,4.15
140044938,4.25
140077707,4.125
140110476,4.2
140012173,4.15
140044944,4.15
140077713,4.225
140110482,3.95
146008726,4.1
146008732,3.75
140012189,4.225
140077729,4.15
140012195,4.0
140110501,4.15
140044966,4.2
140077735,4.05
146008748,4.225
140060445,4.2
140012208,4.225
146008754,4.15
146008760,4.275
140044988,4.175
140077757,4.175
146008776,4.25
140082295,4.2
140012236,4.05
140045005,4.2
146008782,4.15
140110545,4.2
140045011,4.075
146008798,4.15
140077791,4.275
146008801,4.125
140012258,4.2
140045027,3.8
146018769,4.225
140012264,4.2
140077804,4.2
140110573,4.3
140012270,4.225
146008817,4.25
146025758,4.15
140045049,4.2
140110589,4.15
140012286,4.2
140045055,4.225
140077826,4.225
140110595,4.225
146008839,4.175
146008845,4.225
140012305,4.225
146008851,4.175
146004439,4.025
140110614,4.225
140077848,4.25
140045083,4.2
140077854,4.05
146008867,4.2
140077860,4.25
140045099,4.25
140110636,4.175
140012333,4.275
140045102,4.025
140110642,4.275
140060467,4.225
140077876,4.2
140077882,4.2
140012349,4.225
140045118,3.925
140045124,4.05
140110664,4.2
140012361,4.125
140077898,4.125
140077901,4.225
140110670,4.225
146008920,4.225
140012377,4.225
140077917,4.225
140110686,4.175
140012383,4.225
140045152,4.2
140077923,4.275
140110692,4.2
146008936,4.2
146008942,4.1
140012399,4.1
140110705,4.15
140012402,4.175
140077939,4.25
140045174,4.25
140110711,4.275
140045180,4.175
146008958,4.275
140077951,4.275
140045196,4.05
140012430,4.25
140077967,4.2
140077973,4.2
140045215,4.175
140012452,4.1
140045221,4.25
140110761,4.15
140077995,4.25
140045237,4.225
140078006,4.2
140110777,4.2
140012474,4.2
140045243,4.225
140078012,4.2
140110783,4.275
140012480,4.25
140082336,4.1
140045259,4.225
140110799,4.175
140012496,4.025
140045265,4.2
140078034,4.225
140045271,4.15
140078040,4.175
140012509,3.95
140104203,4.25
140110818,4.1
140012515,4.025
140078056,4.075
140078062,4.175
140012537,4.075
140045306,4.225
140078078,4.25
140012543,4.225
140078084,4.275
140078090,4.275
140012559,4.275
140045328,4.225
140110868,4.225
140078103,4.175
140110874,4.15
146009116,4.125
140110880,4.225
146009122,3.975
140078119,4.2
140012587,4.15
140045356,4.175
140078125,4.275
140110896,4.025
140012593,4.225
146009138,4.025
140078131,4.05
146009144,4.15
140110909,4.125
140012606,4.225
140045378,4.25
140078147,4.15
140012612,4.3
140045384,4.225
140071436,4.175
140060514,4.15
146009166,4.15
146009172,4.075
140078169,4.2
140045403,4.2
140078175,4.225
140115131,4.25
146009188,4.1
146009194,4.225
140045419,4.175
140110959,4.225
140012656,4.225
140045425,4.225
140078197,4.225
140012662,4.35
146009207,4.15
140110971,4.225
146009213,4.15
140012678,4.225
140045447,4.225
140078216,4.225
140110987,4.15
140012684,4.025
146009229,4.25
140078222,4.125
140110993,4.2
146009235,4.175
146009241,4.2
140111004,4.175
140078238,4.225
140012703,4.15
140078250,4.075
146009263,4.275
140111026,4.05
140078266,4.025
140012731,4.1
140045500,4.25
146009279,4.2
140078272,4.175
146009285,4.175
140111048,4.3
146009291,4.225
140045516,4.125
140078288,4.275
140012753,4.25
140111060,4.2
140078294,4.25
140109689,4.225
146009304,4.15
140009283,4.225
146009310,4.225
140012769,4.1
140045538,4.225
140078307,4.275
140101685,4.175
140045544,4.2
140078313,4.2
140012781,4.15
146009326,4.275
140071464,4.15
146009332,4.125
140060542,4.2
140050747,4.2
140109695,4.15
140111101,4.2
140045566,4.175
146009348,4.225
146009354,4.1
140111117,4.05
140012816,4.225
140078357,4.075
140078363,4.225
146009376,4.025
140012838,4.2
140078379,4.3
140111151,4.1
146009398,4.075
140078391,4.2
146009401,4.1
140045629,3.95
140045635,4.2
140078404,4.2
140012872,4.2
146009417,4.05
140078410,4.125
146009423,4.125
140111189,4.25
140045657,4.325
140078426,4.1
140111195,4.25
146009439,4.15
140078432,4.175
146009445,4.225
140012907,4.175
140111214,4.2
140045679,4.25
140111220,4.225
140078454,4.175
140060564,4.2
146009467,4.15
140078460,4.2
140012929,4.25
140111236,4.15
140012935,4.25
140111242,4.225
140078476,4.2
140012941,4.225
140045710,4.175
140116220,4.175
140111258,4.025
140012957,4.2
140045726,4.225
140016880,4.175
140012963,4.225
140045732,4.225
140078501,4.175
140045748,4.075
140111286,4.125
140012985,4.125
140045754,4.225
140078523,4.125
140111292,4.25
140012991,4.225
140045760,4.075
140013002,4.05
140045776,4.175
140078545,4.15
140110852,4.175
146009558,4.025
140013018,4.2
140013024,4.0
140045798,4.225
140071505,4.075
140045801,4.225
140078573,4.05
146009586,4.15
140013046,4.25
140045817,4.2
140013052,4.075
140045823,4.125
140111361,4.05
146009605,4.1
146009611,4.175
140013068,4.25
140111377,3.8
140045845,3.975
140078614,4.2
140111383,4.225
140013080,4.1
146009627,4.075
146009633,4.1
140111399,4.2
140013096,4.175
140078636,4.15
146009649,4.1
140078642,4.2
140013115,4.275
140111424,4.225
140045889,4.2
140078664,4.175
140078670,4.175
140045908,4.0
140111446,4.225
140013143,4.225
140045914,4.2
140111452,4.25
140078686,4.25
140013159,4.225
140071527,4.175
140111468,4.0
140013165,4.225
140060605,4.175
140045936,4.05
140078705,4.175
140111474,4.0
140013171,4.2
140109758,4.25
140078711,4.225
140013187,4.2
140045958,4.225
140078727,4.25
140013193,4.175
140078733,4.15
140071533,4.225
146009746,4.175
140060611,4.025
140013206,4.2
146009752,4.025
140111515,4.15
140013212,4.2
140078749,4.15
140076997,4.2
140045986,4.225
140091133,4.25
146009768,4.125
140078761,4.2
140013228,4.2
146009774,4.125
140111537,4.15
140013234,4.225
140046003,4.025
146009780,4.25
140111543,4.225
140078777,4.175
140046019,4.25
140111559,4.2
140111565,4.15
140013262,4.1
140046031,4.325
146009809,4.175
140111571,4.275
146009821,4.05
140013278,4.175
140111587,4.025
140013284,4.225
140046053,4.25
140078824,4.125
140111593,4.225
146009837,4.225
140078830,4.25
146009843,4.15
140046069,4.2
140111606,4.175
140013303,4.2
140074769,4.225
140078846,4.15
140046081,4.175
140078852,4.25
140013319,4.225
146009865,4.225
140111628,4.2
140013325,4.25
146009871,4.025
140046097,4.125
140013331,4.325
140046100,4.2
146024409,4.275
140111640,4.275
140078874,4.2
140109786,4.2
146009887,3.975
140044251,4.225
140046116,4.2
140046122,4.2
140111662,4.275
140117325,4.225
140071561,4.2
140046138,4.15
140111678,4.075
140013375,4.175
140046144,4.2
140111684,4.25
140013381,4.25
140046150,3.825
140078921,4.025
140013397,4.325
140046166,3.75
140111703,4.05
140013400,4.225
140078937,4.225
140078943,4.275
140111719,4.05
140013416,4.175
140046188,4.2
140111725,4.125
140013422,4.225
140078959,4.175
140111731,4.15
140078965,3.925
140016959,4.175
140046207,4.2
140013444,4.225
140046213,4.2
140111753,4.175
140013450,4.2
140078987,4.35
140109805,4.225
140078993,3.775
140111769,4.15
140013466,4.275
140079004,4.2
140046241,4.15
140082502,4.2
140013488,4.2
140098888,4.175
140111797,4.225
140013494,4.275
140111800,3.975
140087869,4.05
140060661,4.25
140016971,4.25
140111816,4.175
140046285,4.225
140079054,4.175
140046291,4.3
140013529,4.075
140111838,4.275
140013535,4.225
140046304,4.2
140079076,4.125
140046310,4.2
140018983,4.175
140079082,4.15
140013557,4.05
140046326,4.1
140079098,4.2
140013563,4.225
140079101,4.175
140013579,4.175
140079117,4.2
140013585,4.275
140046354,4.25
140079123,4.225
140111894,4.075
140013591,4.2
140046376,4.2
140111913,4.25
140079151,4.15
140109833,4.175
140111929,4.15
140046398,4.225
140079167,4.25
140046401,4.3
146024459,4.225
140013648,4.05
140046417,4.2
140111957,4.2
140046423,4.15
140079195,4.05
140013660,4.2
140087994,4.225
140046439,4.15
140079208,4.125
140111979,4.2
140013676,4.2
140046445,4.15
140013682,4.25
140046451,4.15
140079220,4.125
140111991,4.2
140013698,4.125
140046473,4.225
140079242,4.15
140013717,4.275
140109849,4.175
140046489,4.2
140079258,4.25
140013723,4.125
140079270,4.3
140046508,4.3
140082546,4.075
140112046,4.225
140013745,4.175
140112052,4.25
140013751,4.025
140046520,4.05
146019018,3.85
140112068,4.25
140013767,4.25
140079305,4.225
140013773,4.2
140046542,4.225
140079311,4.15
140071630,4.225
140046558,4.225
140112096,4.175
140013795,3.825
140046564,4.2
140112109,4.15
140013808,4.2
140112115,4.2
140013814,4.225
140112121,4.2
140107520,4.2
140046592,4.175
146010373,4.275
140112137,4.175
140104407,4.125
140013836,4.2
140046605,4.175
140112143,4.275
140079377,4.225
140046611,4.175
146010389,4.225
140079383,4.225
146010395,4.225
140013858,4.1
140046627,4.2
140079399,4.225
146010408,4.175
140079402,4.075
140112171,4.225
140006110,4.225
140046649,4.2
140112187,4.175
140013886,4.075
140046655,4.225
140079424,4.225
140013892,4.225
140046661,4.0
140079430,4.225
146010442,4.275
140013905,4.075
140046677,4.225
140079446,4.225
140013911,4.2
146010458,4.225
140079452,4.3
140060730,4.15
146010464,4.2
140112228,4.15
146019046,3.8
140013927,4.25
140046699,4.15
140013933,4.175
140046702,4.1
140112240,4.225
140079474,4.175
146010486,4.175
140079480,4.225
146010492,4.275
140013949,4.175
140046718,4.15
140112256,4.275
140013955,4.15
140046724,4.225
140079496,4.225
146010505,4.3
140046730,4.15
146010511,4.225
140079509,4.175
140112278,4.225
140013977,4.175
140079515,4.225
140112284,4.2
146010527,4.225
140079521,4.275
140112290,4.2
140052969,4.225
146010533,4.225
140088049,4.2
140013999,4.25
140046768,4.15
140079537,4.075
146010549,4.225
140079543,4.225
146010555,4.3
140046780,4.2
140112319,4.1
140014016,4.2
146010561,4.2
140109899,4.225
140112325,4.175
140046796,4.05
140079565,4.125
146010577,4.325
140079571,4.15
146010583,4.075
140014044,4.225
140061700,4.175
140046815,4.125
140112353,4.225
140014050,4.2
140079587,4.2
146010599,4.025
140079593,4.175
146010602,4.2
140044370,4.225
140014066,4.25
140046837,4.225
140014072,4.2
146010618,4.325
140079612,4.25
140112381,4.225
146010624,4.2
140014088,4.225
140046859,4.125
140079628,4.15
140112397,4.175
140014094,4.15
140046865,4.15
140079634,4.225
146010646,4.2
140046871,4.15
140079640,4.225
140014107,4.075
146010652,4.225
140112416,4.175
140014113,4.175
140046887,4.15
146010668,4.075
140046893,4.225
146010674,4.225
140109918,4.25
140112438,4.175
140014135,4.175
146010680,4.025
140046906,4.075
146008362,4.075
140112444,4.2
140079678,4.05
140046912,4.25
140079684,4.125
146010696,4.275
140082615,4.025
140014157,4.325
140112466,4.15
140046934,4.175
140079703,4.05
146010715,4.25
140046940,4.225
146010721,4.3
140014179,4.275
140014185,4.2
140046956,4.15
140079725,4.25
140112494,4.2
140014191,4.25
146010737,4.2
140046962,4.125
140079731,4.275
146010743,4.225
140112507,4.175
140014210,4.225
140079747,4.175
146010759,4.3
140046984,4.225
140079753,4.125
146010765,4.225
140014226,4.225
140047001,4.05
140079775,4.2
146010787,4.25
140079781,4.175
140014248,4.225
146010793,4.25
140112557,4.15
140014254,4.225
140047023,4.05
140014260,4.125
140079797,4.075
146010806,4.2
146008180,4.075
146010812,4.225
140047039,4.15
140112579,3.825
140014276,4.275
140079816,4.225
140112585,4.225
140014282,4.225
140047051,4.15
146010828,4.2
140079822,4.225
140082637,3.975
146010834,4.225
146010840,4.275
140014298,4.175
140047067,4.25
140112604,4.125
140014301,4.15
140079838,4.2
140047073,4.275
140112610,4.25
146010856,4.225
140014317,4.225
140047089,4.2
140014323,4.225
140047095,4.15
140112632,4.175
140079866,4.075
146010878,4.325
146010884,4.2
140112648,4.175
140014345,4.2
140047114,4.175
140014351,4.15
140047120,4.2
140079894,4.1
146010903,4.225
140014367,4.05
140079907,4.2
140014373,4.325
140047142,4.25
146010919,4.2
140112682,4.325
146010925,4.325
146016008,4.2
140014389,4.275
140047158,4.225
140079929,4.2
140112698,4.025
140014395,4.225
140047164,4.2
140112701,4.175
140047170,4.175
146010947,4.275
140079941,4.225
140014408,4.225
146010953,4.275
146024738,4.15
140047186,4.2
140082659,4.175
140014420,4.125
140071737,4.225
140047192,4.225
146010969,4.0
140079963,4.25
146010975,4.275
140109968,4.25
140112739,4.25
140014436,4.25
140047205,4.1
146008209,4.075
140112745,4.225
140014442,4.275
140112751,4.1
140093587,4.25
146010997,4.2
140079991,4.075
140047227,4.075
140112767,4.225
146011008,4.225
140047233,4.225
140109974,4.1
146011014,4.125
146011020,4.15
140047249,4.225
140112789,4.225
140014486,4.2
140047255,4.125
140112795,4.25
146011036,4.175
140047261,4.175
140070444,4.025
146011042,4.15
140080039,4.225
140112808,4.25
140014505,4.175
140080045,4.2
140047283,4.15
140112820,4.125
146011064,4.275
140014527,4.2
140047299,4.15
140014533,4.075
140080073,4.225
146011086,4.225
146011092,4.175
140014549,4.175
140047318,4.125
140080089,4.225
140014555,4.275
140047324,4.225
140080095,4.05
146011105,4.175
140047330,4.175
140112870,4.2
146011111,4.175
140099068,4.125
140080108,4.15
140080114,4.225
140112886,4.175
140014583,4.2
140047352,4.225
140112892,4.25
146011133,4.175
140060627,4.2
140071765,4.2
140047368,4.2
140112905,4.225
140014602,4.225
146011149,4.225
140047374,4.2
140044461,4.2
140047380,4.05
146011161,4.175
140014618,4.1
140014624,4.225
140047396,4.025
140112933,4.075
140014630,4.375
146011177,4.175
140080170,4.225
146011183,4.175
140112949,4.25
140047415,4.2
140080186,4.175
140112955,4.2
140047421,4.175
146011199,4.2
140080192,4.2
146011202,4.15
140080205,4.1
140112977,4.2
146011218,4.15
140047443,4.175
140112983,4.225
